Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-06-28 03:39:53,New York,United States,40.7128,-74.006,20,68.0,23,73.4,91,1,NW,315,0.0,0,1012,44,14.3,Mainly Clear,1
2026-06-28 03:39:53,London,United Kingdom,51.5074,-0.1278,21,69.8,20,68.0,68,15,SW,231,0.0,0,1013,13,24.8,Clear Sky,0
2026-06-28 03:39:53,Tokyo,Japan,35.6762,139.6503,23,73.4,26,78.8,88,5,SE,132,0.0,1,1005,81,25.7,Overcast,3
2026-06-28 03:39:53,Sydney,Australia,-33.8688,151.2093,16,60.8,14,57.2,76,12,S,185,0.1,3,1019,47,8.8,Light Drizzle,51
2026-06-28 03:39:53,Dubai,UAE,25.2048,55.2708,32,89.6,38,100.4,67,10,ENE,57,0.0,2,1001,0,14.7,Clear Sky,0
2026-06-28 03:39:53,Paris,France,48.8566,2.3522,23,73.4,26,78.8,77,2,S,180,0.0,0,1014,0,32.9,Clear Sky,0
2026-06-28 03:39:53,Singapore,Singapore,1.3521,103.8198,31,87.8,37,98.6,63,10,SSE,167,0.0,7,1006,31,12.7,Mainly Clear,1
2026-06-28 03:39:53,Los Angeles,United States,34.0522,-118.2437,18,64.4,18,64.4,80,10,WSW,250,0.0,0,1001,11,17.2,Clear Sky,0
2026-06-28 03:39:53,Mumbai,India,19.076,72.8777,28,82.4,34,93.2,80,7,S,189,0.2,3,1006,77,11.2,Drizzle,53
2026-06-28 03:39:53,Cairo,Egypt,30.0444,31.2357,23,73.4,26,78.8,85,5,N,4,0.0,0,1008,8,25.8,Mainly Clear,1
2026-06-28 03:39:53,Sao Paulo,Brazil,-23.5505,-46.6333,16,60.8,17,62.6,97,6,ENE,73,0.0,0,936,39,3.9,Mainly Clear,1
