Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-07-13 02:38:46,New York,United States,40.7128,-74.006,22,71.6,22,71.6,60,10,SSW,210,0.0,0,1018,2,31.8,Clear Sky,0
2026-07-13 02:38:46,London,United Kingdom,51.5074,-0.1278,16,60.8,14,57.2,71,20,NE,47,0.0,0,1022,0,21.4,Clear Sky,0
2026-07-13 02:38:46,Tokyo,Japan,35.6762,139.6503,26,78.8,31,87.8,82,3,SW,221,0.0,3,1002,100,32.7,Overcast,3
2026-07-13 02:38:46,Sydney,Australia,-33.8688,151.2093,16,60.8,14,57.2,55,14,WNW,294,0.0,4,1007,2,59.4,Clear Sky,0
2026-07-13 02:38:46,Dubai,UAE,25.2048,55.2708,30,86.0,35,95.0,69,12,S,189,0.0,0,997,1,14.4,Clear Sky,0
2026-07-13 02:38:46,Paris,France,48.8566,2.3522,24,75.2,23,73.4,52,12,NE,34,0.0,0,1012,100,38.1,Overcast,3
2026-07-13 02:38:46,Singapore,Singapore,1.3521,103.8198,30,86.0,34,93.2,70,13,SSE,147,0.1,5,1006,95,7.5,Light Drizzle,51
2026-07-13 02:38:46,Los Angeles,United States,34.0522,-118.2437,22,71.6,24,75.2,76,10,W,279,0.0,0,1002,36,18.9,Mainly Clear,1
2026-07-13 02:38:46,Mumbai,India,19.076,72.8777,28,82.4,32,89.6,80,18,SW,231,0.0,1,1006,73,12.2,Partly Cloudy,2
2026-07-13 02:38:46,Cairo,Egypt,30.0444,31.2357,22,71.6,26,78.8,83,2,NE,45,0.0,0,1007,0,29.9,Clear Sky,0
2026-07-13 02:38:46,Sao Paulo,Brazil,-23.5505,-46.6333,13,55.4,12,53.6,85,9,SSE,153,0.1,0,932,100,7.7,Light Drizzle,51
