Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-09-03 00:56:39,New York,United States,40.7128,-74.006,20,68.0,22,71.6,92,6,ENE,57,0.0,0,1015,97,13.4,Overcast,3
2026-09-03 00:56:39,London,United Kingdom,51.5074,-0.1278,19,66.2,19,66.2,84,14,SW,231,0.0,0,1015,97,22.2,Overcast,3
2026-09-03 00:56:39,Tokyo,Japan,35.6762,139.6503,28,82.4,32,89.6,73,5,S,184,0.0,5,1007,46,30.3,Mainly Clear,1
2026-09-03 00:56:39,Sydney,Australia,-33.8688,151.2093,24,75.2,22,71.6,41,20,WSW,252,0.0,5,1001,5,64.7,Clear Sky,0
2026-09-03 00:56:39,Dubai,UAE,25.2048,55.2708,32,89.6,36,96.8,60,10,E,84,0.0,0,1000,55,17.2,Partly Cloudy,2
2026-09-03 00:56:39,Paris,France,48.8566,2.3522,21,69.8,20,68.0,52,5,WSW,243,0.0,0,1017,0,41.3,Clear Sky,0
2026-09-03 00:56:39,Singapore,Singapore,1.3521,103.8198,28,82.4,32,89.6,79,11,SE,132,0.0,2,1008,28,11.7,Mainly Clear,1
2026-09-03 00:56:39,Los Angeles,United States,34.0522,-118.2437,24,75.2,23,73.4,48,14,WSW,258,0.0,2,1003,0,38.1,Clear Sky,0
2026-09-03 00:56:39,Mumbai,India,19.076,72.8777,25,77.0,30,86.0,92,7,SSW,198,0.1,0,1008,99,5.7,Light Drizzle,51
2026-09-03 00:56:39,Cairo,Egypt,30.0444,31.2357,24,75.2,28,82.4,82,5,N,356,0.0,0,1008,19,29.0,Mainly Clear,1
2026-09-03 00:56:39,Moscow,Russia,55.7558,37.6173,14,57.2,14,57.2,91,6,WSW,245,0.0,0,996,80,18.9,Overcast,3
2026-09-03 05:32:13,New York,United States,40.7128,-74.006,21,69.8,23,73.4,96,10,SSE,167,1.1,0,1014,100,3.7,Rain,63
2026-09-03 05:32:13,London,United Kingdom,51.5074,-0.1278,19,66.2,19,66.2,85,16,WSW,237,0.0,0,1015,100,15.1,Overcast,3
2026-09-03 05:32:13,Tokyo,Japan,35.6762,139.6503,28,82.4,33,91.4,76,4,N,10,0.0,2,1006,75,26.3,Partly Cloudy,2
2026-09-03 05:32:13,Sydney,Australia,-33.8688,151.2093,25,77.0,22,71.6,27,14,W,268,0.0,3,1001,0,66.9,Clear Sky,0
2026-09-03 05:32:13,Dubai,UAE,25.2048,55.2708,38,100.4,41,105.8,43,16,SE,125,0.0,5,1002,0,19.3,Clear Sky,0
2026-09-03 05:32:13,Paris,France,48.8566,2.3522,18,64.4,18,64.4,74,6,WSW,251,0.0,0,1018,0,34.9,Clear Sky,0
2026-09-03 05:32:13,Singapore,Singapore,1.3521,103.8198,32,89.6,37,98.6,50,14,S,177,0.0,9,1007,8,17.5,Clear Sky,0
2026-09-03 05:32:13,Los Angeles,United States,34.0522,-118.2437,19,66.2,19,66.2,72,7,ESE,105,0.0,0,1003,0,18.4,Clear Sky,0
2026-09-03 05:32:13,Mumbai,India,19.076,72.8777,28,82.4,32,89.6,79,12,WSW,241,0.1,6,1010,66,7.7,Light Drizzle,51
2026-09-03 05:32:13,Cairo,Egypt,30.0444,31.2357,24,75.2,28,82.4,84,6,N,349,0.0,2,1009,50,23.0,Partly Cloudy,2
2026-09-03 05:32:13,Sao Paulo,Brazil,-23.5505,-46.6333,13,55.4,12,53.6,99,10,E,79,0.0,0,932,100,0.4,Overcast,3
2026-09-03 05:32:13,Moscow,Russia,55.7558,37.6173,15,59.0,14,57.2,86,8,WSW,247,0.0,1,997,87,21.2,Overcast,3
2026-09-03 10:41:24,New York,United States,40.7128,-74.006,21,69.8,24,75.2,93,11,SW,230,0.0,0,1013,100,12.2,Overcast,3
2026-09-03 10:41:24,London,United Kingdom,51.5074,-0.1278,22,71.6,22,71.6,67,17,WSW,253,0.0,2,1016,100,18.1,Overcast,3
2026-09-03 10:41:24,Tokyo,Japan,35.6762,139.6503,24,75.2,30,86.0,94,2,NW,323,0.0,0,1007,57,9.0,Partly Cloudy,2
2026-09-03 10:41:24,Sydney,Australia,-33.8688,151.2093,18,64.4,15,59.0,48,14,W,259,0.0,0,1007,0,57.5,Clear Sky,0
2026-09-03 10:41:24,Dubai,UAE,25.2048,55.2708,39,102.2,45,113.0,49,17,NW,305,0.0,7,999,55,19.3,Partly Cloudy,2
2026-09-03 10:41:24,Paris,France,48.8566,2.3522,24,75.2,24,75.2,57,10,WSW,257,0.0,3,1018,86,39.6,Partly Cloudy,2
2026-09-03 10:41:24,Singapore,Singapore,1.3521,103.8198,29,84.2,33,91.4,63,10,SSE,163,0.0,1,1004,12,14.1,Clear Sky,0
2026-09-03 10:41:24,Los Angeles,United States,34.0522,-118.2437,17,62.6,18,64.4,79,6,ESE,104,0.0,0,1002,6,15.6,Clear Sky,0
2026-09-03 10:41:24,Mumbai,India,19.076,72.8777,29,84.2,32,89.6,74,16,W,266,0.1,4,1007,34,6.2,Drizzle,53
2026-09-03 10:41:24,Cairo,Egypt,30.0444,31.2357,35,95.0,38,100.4,29,8,NW,309,0.0,7,1006,3,45.3,Clear Sky,0
2026-09-03 10:41:24,Sao Paulo,Brazil,-23.5505,-46.6333,13,55.4,12,53.6,93,9,ENE,62,0.0,1,933,84,0.8,Overcast,3
