Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-09-06 00:34:07,New York,United States,40.7128,-74.006,20,68.0,21,69.8,74,8,NNE,12,0.0,0,1007,0,27.4,Clear Sky,0
2026-09-06 00:34:07,London,United Kingdom,51.5074,-0.1278,17,62.6,16,60.8,64,6,WSW,240,0.0,0,1023,0,18.0,Clear Sky,0
2026-09-06 00:34:07,Tokyo,Japan,35.6762,139.6503,20,68.0,22,71.6,93,7,N,351,0.3,1,1011,89,3.3,Heavy Drizzle,55
2026-09-06 00:34:07,Sydney,Australia,-33.8688,151.2093,19,66.2,16,60.8,42,18,WSW,256,0.0,5,1007,1,61.7,Clear Sky,0
2026-09-06 00:34:07,Dubai,UAE,25.2048,55.2708,30,86.0,36,96.8,75,8,ESE,113,0.0,0,1004,41,14.8,Mainly Clear,1
2026-09-06 00:34:07,Paris,France,48.8566,2.3522,18,64.4,17,62.6,62,4,NE,52,0.0,0,1022,0,39.7,Clear Sky,0
2026-09-06 00:34:07,Singapore,Singapore,1.3521,103.8198,28,82.4,33,91.4,84,6,ESE,120,0.0,2,1008,95,8.6,Overcast,3
2026-09-06 00:34:07,Los Angeles,United States,34.0522,-118.2437,29,84.2,28,82.4,38,15,WSW,255,0.0,2,1001,11,48.3,Clear Sky,0
2026-09-06 00:34:07,Mumbai,India,19.076,72.8777,25,77.0,31,87.8,95,3,SW,217,0.0,0,1010,86,6.6,Overcast,3
2026-09-06 00:34:07,Cairo,Egypt,30.0444,31.2357,24,75.2,28,82.4,83,4,N,355,0.0,0,1010,39,28.2,Partly Cloudy,2
2026-09-06 00:34:07,Sao Paulo,Brazil,-23.5505,-46.6333,15,59.0,15,59.0,95,9,SSW,201,0.1,0,930,100,5.3,Light Drizzle,51
2026-09-06 00:34:07,Moscow,Russia,55.7558,37.6173,12,53.6,11,51.8,95,6,WSW,247,0.0,0,984,90,8.4,Overcast,3
2026-09-06 05:29:48,New York,United States,40.7128,-74.006,19,66.2,20,68.0,86,7,N,357,0.0,0,1009,3,16.2,Clear Sky,0
2026-09-06 05:29:48,London,United Kingdom,51.5074,-0.1278,16,60.8,15,59.0,72,6,S,180,0.0,0,1022,86,12.2,Overcast,3
2026-09-06 05:29:48,Tokyo,Japan,35.6762,139.6503,20,68.0,22,71.6,95,7,N,351,0.4,1,1009,100,1.9,Light Rain,61
2026-09-06 05:29:48,Sydney,Australia,-33.8688,151.2093,19,66.2,17,62.6,53,18,SSE,150,0.0,3,1007,0,52.7,Clear Sky,0
2026-09-06 05:29:48,Dubai,UAE,25.2048,55.2708,38,100.4,40,104.0,32,6,S,183,0.0,5,1007,20,21.6,Mainly Clear,1
2026-09-06 05:29:48,Paris,France,48.8566,2.3522,16,60.8,15,59.0,67,4,ESE,119,0.0,0,1020,83,38.0,Partly Cloudy,2
2026-09-06 05:29:48,Singapore,Singapore,1.3521,103.8198,32,89.6,38,100.4,54,12,S,175,0.0,9,1007,15,8.4,Clear Sky,0
2026-09-06 05:29:48,Los Angeles,United States,34.0522,-118.2437,22,71.6,23,73.4,60,4,WNW,301,0.0,0,1001,0,29.3,Clear Sky,0
2026-09-06 05:29:48,Mumbai,India,19.076,72.8777,27,80.6,32,89.6,81,9,WSW,241,0.0,6,1013,75,9.3,Partly Cloudy,2
2026-09-06 05:29:48,Cairo,Egypt,30.0444,31.2357,24,75.2,27,80.6,81,4,N,360,0.0,1,1011,41,27.9,Partly Cloudy,2
2026-09-06 05:29:48,Sao Paulo,Brazil,-23.5505,-46.6333,14,57.2,13,55.4,95,11,SSE,150,0.0,0,930,100,4.5,Light Drizzle,51
