Timestamp,City,Country,Latitude,Longitude,Temp_C,Temp_F,FeelsLike_C,FeelsLike_F,Humidity_%,Wind_kmh,Wind_Dir,Wind_Deg,Rain_mm,UV_Index,Pressure_hPa,CloudCover_%,Visibility_km,Condition,WMO_Code
2026-06-27 02:56:43,New York,United States,40.7128,-74.006,23,73.4,25,77.0,70,8,SSW,211,0.0,0,1014,96,23.6,Overcast,3
2026-06-27 02:56:43,London,United Kingdom,51.5074,-0.1278,24,75.2,25,77.0,62,8,W,266,0.0,0,1014,100,21.5,Overcast,3
2026-06-27 02:56:43,Tokyo,Japan,35.6762,139.6503,23,73.4,27,80.6,95,5,SSE,148,0.1,2,1000,99,1.7,Light Drizzle,51
2026-06-27 02:56:43,Sydney,Australia,-33.8688,151.2093,14,57.2,13,55.4,81,11,S,173,0.0,3,1019,96,7.5,Light Drizzle,51
2026-06-27 02:56:43,Dubai,UAE,25.2048,55.2708,28,82.4,33,91.4,75,5,SE,139,0.0,1,1002,0,13.7,Clear Sky,0
2026-06-27 02:56:43,Paris,France,48.8566,2.3522,23,73.4,22,71.6,65,14,NNW,330,0.0,0,1013,90,36.2,Overcast,3
2026-06-27 02:56:43,Singapore,Singapore,1.3521,103.8198,31,87.8,36,96.8,65,10,SSE,167,0.0,6,1006,99,14.0,Overcast,3
2026-06-27 02:56:43,Los Angeles,United States,34.0522,-118.2437,18,64.4,18,64.4,75,11,WSW,252,0.0,0,1002,6,19.3,Clear Sky,0
2026-06-27 02:56:43,Mumbai,India,19.076,72.8777,28,82.4,33,91.4,83,5,SE,145,0.0,2,1007,98,14.2,Overcast,3
2026-06-27 02:56:43,Cairo,Egypt,30.0444,31.2357,23,73.4,26,78.8,83,2,N,360,0.0,0,1009,0,29.1,Clear Sky,0
2026-06-27 02:56:43,Sao Paulo,Brazil,-23.5505,-46.6333,14,57.2,15,59.0,100,4,SE,128,0.0,0,938,83,0.5,Overcast,3
2026-06-27 02:56:43,Moscow,Russia,55.7558,37.6173,13,55.4,13,55.4,90,3,W,270,0.0,1,1000,93,21.6,Overcast,3
2026-06-27 06:31:20,New York,United States,40.7128,-74.006,23,73.4,25,77.0,80,6,SW,234,0.0,0,1013,97,19.9,Overcast,3
2026-06-27 06:31:20,London,United Kingdom,51.5074,-0.1278,22,71.6,24,75.2,73,6,SW,214,0.0,1,1016,54,13.1,Partly Cloudy,2
2026-06-27 06:31:20,Tokyo,Japan,35.6762,139.6503,23,73.4,27,80.6,98,4,NE,41,0.5,1,996,100,3.7,Light Rain,61
2026-06-27 06:31:20,Sydney,Australia,-33.8688,151.2093,14,57.2,13,55.4,85,8,SE,138,0.1,0,1018,99,6.1,Light Drizzle,51
2026-06-27 06:31:20,Dubai,UAE,25.2048,55.2708,36,96.8,41,105.8,43,7,WNW,298,0.0,7,1002,0,18.1,Clear Sky,0
2026-06-27 06:31:20,Paris,France,48.8566,2.3522,23,73.4,23,73.4,55,9,N,9,0.0,2,1013,52,39.1,Partly Cloudy,2
2026-06-27 06:31:20,Singapore,Singapore,1.3521,103.8198,32,89.6,37,98.6,56,10,S,180,0.0,7,1004,34,13.2,Mainly Clear,1
2026-06-27 06:31:20,Los Angeles,United States,34.0522,-118.2437,17,62.6,18,64.4,88,3,WSW,238,0.0,0,1002,7,16.0,Clear Sky,0
2026-06-27 06:31:20,Mumbai,India,19.076,72.8777,30,86.0,38,100.4,75,7,SW,222,0.0,7,1007,13,19.9,Clear Sky,0
2026-06-27 06:31:20,Cairo,Egypt,30.0444,31.2357,27,80.6,30,86.0,59,5,NNW,342,0.0,4,1010,0,38.8,Clear Sky,0
2026-06-27 06:31:20,Sao Paulo,Brazil,-23.5505,-46.6333,14,57.2,15,59.0,100,4,ESE,115,0.0,0,936,100,0.2,Overcast,3
2026-06-27 09:27:32,New York,United States,40.7128,-74.006,22,71.6,24,75.2,84,5,NW,315,0.0,0,1014,100,17.3,Overcast,3
2026-06-27 09:27:32,London,United Kingdom,51.5074,-0.1278,26,78.8,27,80.6,51,8,WSW,255,0.0,4,1016,94,18.8,Overcast,3
2026-06-27 09:27:32,Tokyo,Japan,35.6762,139.6503,23,73.4,27,80.6,98,6,N,360,0.0,0,996,97,2.1,Overcast,3
2026-06-27 09:27:32,Sydney,Australia,-33.8688,151.2093,12,53.6,13,55.4,95,2,WSW,252,0.1,0,1019,98,9.3,Light Drizzle,51
2026-06-27 09:27:32,Dubai,UAE,25.2048,55.2708,35,95.0,40,104.0,52,19,NW,325,0.0,9,1001,0,17.7,Clear Sky,0
2026-06-27 09:27:32,Paris,France,48.8566,2.3522,27,80.6,27,80.6,49,12,NNE,14,0.0,5,1012,85,41.3,Mainly Clear,1
2026-06-27 09:27:32,Singapore,Singapore,1.3521,103.8198,31,87.8,35,95.0,64,9,S,190,0.0,3,1002,80,8.5,Overcast,3
2026-06-27 09:27:32,Los Angeles,United States,34.0522,-118.2437,17,62.6,17,62.6,79,6,SE,135,0.0,0,1002,49,17.6,Mainly Clear,1
2026-06-27 09:27:32,Mumbai,India,19.076,72.8777,31,87.8,37,98.6,71,11,WSW,255,0.0,6,1004,54,16.5,Partly Cloudy,2
2026-06-27 09:27:32,Cairo,Egypt,30.0444,31.2357,32,89.6,36,96.8,40,7,NW,321,0.0,7,1008,0,42.2,Clear Sky,0
2026-06-27 09:27:32,Sao Paulo,Brazil,-23.5505,-46.6333,14,57.2,15,59.0,99,4,E,88,0.0,0,937,100,0.2,Overcast,3
2026-06-27 09:27:32,Moscow,Russia,55.7558,37.6173,19,66.2,19,66.2,66,4,NW,304,0.0,6,1000,100,38.1,Overcast,3
2026-06-27 11:25:58,New York,United States,40.7128,-74.006,23,73.4,25,77.0,82,8,NNW,344,0.0,0,1014,100,17.8,Overcast,3
2026-06-27 11:25:58,London,United Kingdom,51.5074,-0.1278,29,84.2,31,87.8,39,8,SW,229,0.0,6,1015,100,24.1,Overcast,3
2026-06-27 11:25:58,Tokyo,Japan,35.6762,139.6503,22,71.6,25,77.0,94,7,NNW,333,0.0,0,997,60,6.3,Partly Cloudy,2
2026-06-27 11:25:58,Sydney,Australia,-33.8688,151.2093,12,53.6,13,55.4,95,0,WNW,297,0.0,0,1020,95,10.5,Overcast,3
2026-06-27 11:25:58,Dubai,UAE,25.2048,55.2708,35,95.0,40,104.0,56,18,NNW,328,0.0,6,1000,2,16.6,Clear Sky,0
2026-06-27 11:25:58,Paris,France,48.8566,2.3522,32,89.6,34,93.2,36,7,N,9,0.0,7,1012,39,43.3,Partly Cloudy,2
2026-06-27 11:25:58,Singapore,Singapore,1.3521,103.8198,29,84.2,34,93.2,77,4,SSE,168,0.0,0,1003,94,15.4,Overcast,3
2026-06-27 11:25:58,Los Angeles,United States,34.0522,-118.2437,17,62.6,18,64.4,83,7,SSE,151,0.0,0,1002,99,15.4,Overcast,3
2026-06-27 11:25:58,Mumbai,India,19.076,72.8777,30,86.0,35,95.0,73,11,WSW,258,0.0,3,1004,58,11.2,Partly Cloudy,2
2026-06-27 11:25:58,Cairo,Egypt,30.0444,31.2357,35,95.0,38,100.4,30,8,NW,322,0.0,7,1007,0,45.3,Clear Sky,0
2026-06-27 11:25:58,Sao Paulo,Brazil,-23.5505,-46.6333,14,57.2,15,59.0,98,4,ENE,70,0.0,1,938,100,0.2,Overcast,3
2026-06-27 11:25:58,Moscow,Russia,55.7558,37.6173,19,66.2,18,64.4,61,7,NW,307,0.0,2,999,98,39.0,Overcast,3
2026-06-27 13:39:37,New York,United States,40.7128,-74.006,25,77.0,28,82.4,70,3,NE,45,0.0,2,1014,48,24.3,Mainly Clear,1
2026-06-27 13:39:37,London,United Kingdom,51.5074,-0.1278,32,89.6,31,87.8,30,11,SSW,207,0.0,2,1014,100,26.3,Overcast,3
2026-06-27 13:39:37,Tokyo,Japan,35.6762,139.6503,22,71.6,26,78.8,95,3,NNW,347,0.0,0,998,20,13.1,Mainly Clear,1
2026-06-27 13:39:37,Sydney,Australia,-33.8688,151.2093,11,51.8,10,50.0,96,6,SSW,194,0.0,0,1020,97,19.1,Light Drizzle,51
2026-06-27 13:39:37,Dubai,UAE,25.2048,55.2708,34,93.2,38,100.4,59,15,NNW,327,0.0,2,999,2,15.4,Clear Sky,0
2026-06-27 13:39:37,Paris,France,48.8566,2.3522,36,96.8,40,104.0,30,2,NNW,342,0.0,7,1010,18,45.5,Partly Cloudy,2
2026-06-27 13:39:37,Singapore,Singapore,1.3521,103.8198,27,80.6,33,91.4,85,4,SE,138,0.0,0,1004,91,12.7,Overcast,3
2026-06-27 13:39:37,Los Angeles,United States,34.0522,-118.2437,18,64.4,18,64.4,81,9,SSE,151,0.0,0,1001,100,16.8,Overcast,3
2026-06-27 13:39:37,Mumbai,India,19.076,72.8777,30,86.0,35,95.0,77,6,W,260,0.0,0,1004,94,17.2,Overcast,3
2026-06-27 13:39:37,Cairo,Egypt,30.0444,31.2357,36,96.8,36,96.8,25,9,NW,326,0.0,4,1006,4,48.6,Mainly Clear,1
2026-06-27 13:39:37,Sao Paulo,Brazil,-23.5505,-46.6333,18,64.4,19,66.2,82,4,E,82,0.0,4,939,16,3.4,Clear Sky,0
2026-06-27 13:39:37,Moscow,Russia,55.7558,37.6173,18,64.4,18,64.4,69,9,NW,305,0.0,0,999,97,37.3,Light Rain,61
2026-06-27 15:14:14,New York,United States,40.7128,-74.006,27,80.6,28,82.4,52,7,ENE,61,0.0,2,1014,100,35.3,Overcast,3
